Customer ID,Full Name,Gender,Age,State,Job Classification,Date Joined,Balance,marital,Education,Houseloan,Otherloan,Contact,Poutcome,Loan default,Customer ID
1238,Elaine  Ellis,Male,34,California,Other,16.Jul.2017,"$65,901.79 ",Married,Primary,Yes,No,Cellular,Unknown,No,A01238
1239,Brooke  Horton,Female,24,California,White Collar,16.Jul.2017,"$40,339.16 ",Married,Primary,Yes,Yes,Cellular,Unknown,No,A01239
1240,Shari  Silva,Male,34,California,White Collar,16.Jul.2017,"$88,300.36 ",Single,Secondary,Yes,Yes,Cellular,Unknown,No,A01240
1241,Austin  Reynolds,Female,49,California,Blue Collar,16.Jul.2017,"$54,168.85 ",Married,Secondary,Yes,No,Cellular,Failure,No,A01241
1242,Brooke  Horton,Female,38,California,White Collar,16.Jul.2017,"$51,319.90 ",Single,Unknown,No,No,Cellular,Unknown,No,A01242
1243,Allan  Ramos,Female,41,California,White Collar,16.Jul.2017,"$87,585.15 ",Married,Primary,Yes,No,Cellular,Failure,No,A01243
1244,Felicia  Jennings,Male,31,California,White Collar,16.Jul.2017,"$41,509.73 ",Married,Primary,No,No,Cellular,Unknown,No,A01244
1245,Charlie  Wood,Female,59,California,Other,16.Jul.2017,"$59,615.97 ",Single,Tertiary,Yes,Yes,Cellular,Unknown,No,A01245
1246,Jenny  Garcia,Female,62,California,Other,16.Jul.2017,"$35,191.00 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A01246
1247,Isabel  Cross,Female,44,California,Other,16.Jul.2017,"$38,344.79 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A01247
1248,Ellen  Weaver,Female,40,California,Other,17.Jul.2017,"$36,124.31 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A01248
1249,Cindy  Becker,Female,31,California,Other,17.Jul.2017,"$37,335.88 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A01249
1250,Isabel  Cross,Male,19,California,White Collar,17.Jul.2017,"$19,349.16 ",Married,Primary,No,No,Cellular,Unknown,Yes,A01250
1251,Allan  Ramos,Male,45,California,Blue Collar,17.Jul.2017,"$65,272.42 ",divorced,Secondary,Yes,Yes,Unknown,Unknown,No,A01251
1252,Paulette  Spencer,Male,34,California,Blue Collar,17.Jul.2017,"$15,385.63 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A01252
1253,Felicia  Jennings,Female,55,California,Other,17.Jul.2017,"$16,025.78 ",Married,Secondary,No,No,Cellular,Unknown,No,A01253
1254,Johanna  Boone,Female,36,California,White Collar,17.Jul.2017,"$13,978.48 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01254
1255,Ellen  Weaver,Female,39,California,White Collar,17.Jul.2017,"$47,427.70 ",divorced,Primary,No,No,Cellular,Unknown,No,A01255
1256,Drew  Rogers,Male,50,California,White Collar,17.Jul.2017,"$11,487.03 ",Married,Secondary,Yes,Yes,Cellular,Unknown,No,A01256
1257,Charlie  Wood,Male,33,California,White Collar,18.Jul.2017,"$182,092.18 ",divorced,Secondary,Yes,No,Unknown,Unknown,No,A01257
1258,Isabel  Cross,Female,29,California,White Collar,18.Jul.2017,"$23,963.84 ",Married,Primary,No,Yes,Unknown,Unknown,No,A01258
1259,Robert  Munoz,Male,49,California,Blue Collar,18.Jul.2017,"$42,463.09 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A01259
1260,Salvador  Bass,Male,52,California,Blue Collar,18.Jul.2017,"$6,112.63 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A01260
1261,Cecilia  Manning,Male,40,California,Blue Collar,18.Jul.2017,"$36,784.15 ",Single,Secondary,No,Yes,Cellular,Unknown,No,A01261
1262,Lance  Yates,Female,29,California,White Collar,18.Jul.2017,"$107,858.79 ",Married,Primary,Yes,Yes,Telephone,Unknown,No,A01262
1263,Cecilia  Manning,Male,37,California,White Collar,18.Jul.2017,"$98,662.79 ",Married,Primary,Yes,Yes,Cellular,Other,No,A01263
1264,Jaime  Pearson,Male,30,California,Blue Collar,18.Jul.2017,"$102,876.09 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01264
1265,Billie  Chandler,Female,40,California,Blue Collar,19.Jul.2017,"$46,922.49 ",Married,Primary,Yes,No,Cellular,Unknown,No,A01265
1266,Jenny  Garcia,Male,39,California,White Collar,19.Jul.2017,"$22,697.69 ",Married,Tertiary,No,No,Cellular,Unknown,No,A01266
1267,Drew  Rogers,Male,37,California,White Collar,19.Jul.2017,"$48,611.43 ",Married,Unknown,No,No,Cellular,Unknown,Yes,A01267
1268,Fernando  Rowe,Female,37,California,Blue Collar,19.Jul.2017,"$63,361.39 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A01268
1269,Isabel  Cross,Female,26,California,White Collar,19.Jul.2017,"$37,842.15 ",Married,Secondary,No,No,Cellular,Unknown,No,A01269
1270,Donna  Reid,Male,34,California,Other,19.Jul.2017,"$166,861.72 ",Single,Secondary,No,No,Unknown,Unknown,Yes,A01270
1271,Sonya  Mullins,Female,28,California,Other,19.Jul.2017,"$78,527.88 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01271
1272,Elaine  Ellis,Female,45,California,Other,19.Jul.2017,"$42,135.69 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01272
1273,Isabel  Cross,Male,61,California,Other,19.Jul.2017,"$157,243.33 ",divorced,Secondary,No,No,Cellular,Unknown,No,A01273
1274,Allan  Ramos,Male,37,California,White Collar,20.Jul.2017,"$51,918.13 ",divorced,Secondary,Yes,No,Unknown,Unknown,No,A01274
1275,Max  Rodgers,Male,34,California,White Collar,20.Jul.2017,"$30,787.52 ",divorced,Primary,Yes,Yes,Cellular,Unknown,No,A01275
1276,Eddie  Green,Male,38,California,White Collar,20.Jul.2017,"$44,296.30 ",Married,Secondary,Yes,No,Cellular,Other,No,A01276
1277,Rachel  Gomez,Female,35,California,White Collar,20.Jul.2017,"$43,243.42 ",divorced,Tertiary,No,No,Cellular,Other,Yes,A01277
1278,Sylvester  Morales,Male,40,California,Blue Collar,20.Jul.2017,"$3,776.15 ",divorced,Secondary,No,No,Cellular,Unknown,Yes,A01278
1279,Cassandra  Franklin,Female,35,California,Blue Collar,20.Jul.2017,"$132,644.85 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01279
1280,Ivan  Adkins,Male,53,California,Other,20.Jul.2017,"$18,975.27 ",Married,Tertiary,Yes,No,Cellular,Failure,No,A01280
1281,Bobbie  Ryan,Male,36,California,White Collar,20.Jul.2017,"$24,344.81 ",Single,Tertiary,Yes,No,Unknown,Unknown,No,A01281
1282,Cassandra  Franklin,Male,44,California,White Collar,20.Jul.2017,$360.45 ,Married,Primary,Yes,No,Cellular,Unknown,No,A01282
1283,Billie  Chandler,Male,48,California,Blue Collar,20.Jul.2017,"$8,544.73 ",Married,Primary,No,No,Unknown,Unknown,No,A01283
1284,Pauline  Beck,Male,41,California,White Collar,20.Jul.2017,"$130,275.63 ",Married,Secondary,No,Yes,Cellular,Unknown,No,A01284
1285,Drew  Rogers,Female,32,California,White Collar,20.Jul.2017,"$107,817.85 ",Married,Primary,Yes,No,Unknown,Unknown,No,A01285
1286,Bobbie  Ryan,Male,37,California,White Collar,20.Jul.2017,"$43,071.63 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A01286
1287,Iris  Underwood,Female,33,California,White Collar,21.Jul.2017,"$35,633.87 ",Single,Tertiary,Yes,No,Telephone,Unknown,No,A01287
1288,Eddie  Green,Female,33,California,White Collar,21.Jul.2017,"$25,173.69 ",Married,Tertiary,Yes,No,Cellular,Unknown,Yes,A01288
1289,Max  Rodgers,Male,43,California,White Collar,21.Jul.2017,"$101,659.81 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01289
1290,Jenny  Garcia,Male,41,California,White Collar,21.Jul.2017,"$19,010.21 ",Married,Primary,No,No,Unknown,Unknown,No,A01290
1291,Lance  Yates,Male,27,California,White Collar,21.Jul.2017,"$10,186.27 ",Married,Primary,Yes,No,Cellular,Unknown,No,A01291
1292,Pauline  Beck,Male,43,California,White Collar,21.Jul.2017,"$43,789.22 ",divorced,Secondary,Yes,Yes,Cellular,Unknown,No,A01292
1293,Brooke  Horton,Female,31,California,White Collar,21.Jul.2017,"$1,984.04 ",Married,Secondary,No,No,Telephone,Unknown,No,A01293
1294,Tiffany  May,Female,36,California,Other,21.Jul.2017,"$9,361.19 ",divorced,Tertiary,No,No,Unknown,Unknown,No,A01294
1295,Edwin  Malone,Female,45,California,Other,21.Jul.2017,"$15,862.27 ",Married,Unknown,Yes,No,Unknown,Unknown,No,A01295
1296,Mable  Lindsey,Male,50,California,White Collar,21.Jul.2017,"$14,333.45 ",Single,Tertiary,No,No,Cellular,Unknown,No,A01296
1297,Salvador  Bass,Male,32,California,Other,21.Jul.2017,"$16,860.00 ",Married,Secondary,No,No,Unknown,Unknown,No,A01297
1298,Cindy  Becker,Male,37,California,White Collar,22.Jul.2017,"$25,782.61 ",Single,Tertiary,No,No,Cellular,Unknown,Yes,A01298
1299,Ernest  Davis,Male,43,California,White Collar,22.Jul.2017,"$17,719.75 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A01299
1300,Brooke  Horton,Male,35,California,Other,22.Jul.2017,"$107,404.16 ",Married,Secondary,No,No,Unknown,Unknown,No,A01300
1301,Brooke  Horton,Female,35,California,White Collar,22.Jul.2017,"$21,081.96 ",divorced,Secondary,No,No,Cellular,Unknown,Yes,A01301
1302,Drew  Rogers,Female,32,California,White Collar,22.Jul.2017,"$26,439.85 ",Single,Tertiary,Yes,No,Unknown,Unknown,No,A01302
1303,Sandra  Floyd,Male,40,California,White Collar,22.Jul.2017,"$26,291.45 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01303
1304,Tiffany  May,Female,41,California,Blue Collar,22.Jul.2017,"$50,646.61 ",Married,Unknown,No,No,Cellular,Success,Yes,A01304
1305,Bethany  Pena,Male,34,California,Blue Collar,22.Jul.2017,"$163,133.94 ",Married,Tertiary,No,No,Unknown,Unknown,No,A01305
1306,Robert  Munoz,Female,33,California,Blue Collar,22.Jul.2017,"$48,383.79 ",Married,Primary,Yes,Yes,Unknown,Unknown,No,A01306
1307,Drew  Rogers,Female,31,California,White Collar,22.Jul.2017,"$273,830.91 ",Married,Secondary,No,Yes,Cellular,Unknown,No,A01307
1308,Max  Rodgers,Female,51,California,White Collar,22.Jul.2017,"$87,544.42 ",Married,Secondary,No,No,Unknown,Unknown,No,A01308
1309,Elvira  Bowman,Male,35,California,White Collar,22.Jul.2017,"$186,589.30 ",Married,Tertiary,No,No,Telephone,Unknown,No,A01309
1310,Iris  Underwood,Male,30,California,White Collar,22.Jul.2017,"$31,363.49 ",Married,Secondary,Yes,No,Cellular,Failure,No,A01310
1311,Drew  Rogers,Female,39,California,Blue Collar,22.Jul.2017,"$95,509.12 ",Married,Unknown,No,No,Unknown,Unknown,No,A01311
1312,Shari  Silva,Female,38,California,White Collar,22.Jul.2017,"$27,728.34 ",Married,Secondary,Yes,No,Cellular,Failure,No,A01312
1313,Paulette  Spencer,Male,27,California,Blue Collar,22.Jul.2017,"$38,095.12 ",Married,Secondary,No,No,Telephone,Failure,Yes,A01313
1314,Max  Rodgers,Male,32,California,White Collar,22.Jul.2017,"$6,397.97 ",Single,Tertiary,Yes,No,Unknown,Unknown,No,A01314
1315,Rachel  Gomez,Female,28,California,White Collar,22.Jul.2017,"$46,367.09 ",Married,Primary,Yes,No,Unknown,Unknown,No,A01315
1316,Max  Rodgers,Male,25,California,White Collar,22.Jul.2017,"$184,872.19 ",Married,Tertiary,No,No,Unknown,Unknown,No,A01316
1317,Robert  Munoz,Female,29,California,Blue Collar,22.Jul.2017,"$2,139.01 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A01317
1318,Cecilia  Manning,Male,37,California,Blue Collar,22.Jul.2017,"$7,810.48 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A01318
1319,Donna  Reid,Female,21,California,Blue Collar,22.Jul.2017,"$89,012.64 ",Married,Secondary,No,No,Cellular,Unknown,No,A01319
1320,Arturo  Francis,Female,38,California,White Collar,22.Jul.2017,$15.72 ,Married,Secondary,Yes,No,Cellular,Unknown,Yes,A01320
1321,Bobbie  Ryan,Male,37,California,White Collar,22.Jul.2017,"$42,154.69 ",Married,Tertiary,No,No,Telephone,Failure,No,A01321
1322,Lynette  Brewer,Female,40,California,White Collar,22.Jul.2017,"$8,334.88 ",Married,Secondary,No,No,Cellular,Unknown,No,A01322
1323,Johanna  Boone,Male,30,California,White Collar,22.Jul.2017,"$41,627.99 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A01323
1324,Tracy  Reed,Male,35,California,White Collar,22.Jul.2017,"$12,188.96 ",Married,Primary,Yes,No,Cellular,Failure,No,A01324
1325,Salvador  Bass,Female,35,California,White Collar,22.Jul.2017,"$64,385.31 ",Married,Tertiary,Yes,No,Cellular,Failure,No,A01325
1326,Elbert  Klein,Female,53,California,Other,22.Jul.2017,"$61,089.99 ",Single,Tertiary,Yes,No,Cellular,Unknown,No,A01326
1327,Eddie  Green,Male,44,California,Other,22.Jul.2017,"$45,936.33 ",Married,Unknown,Yes,No,Unknown,Unknown,No,A01327
1328,Ben  Perez,Male,44,California,Blue Collar,22.Jul.2017,"$55,693.01 ",divorced,Primary,Yes,No,Telephone,Failure,No,A01328
1329,Pauline  Beck,Female,43,California,Other,22.Jul.2017,"$5,809.60 ",Single,Tertiary,No,No,Unknown,Unknown,No,A01329
1330,Fernando  Rowe,Male,19,California,White Collar,22.Jul.2017,"$14,562.84 ",Single,Secondary,No,No,Cellular,Unknown,No,A01330
1331,Sonya  Mullins,Female,56,California,Other,22.Jul.2017,"$9,248.09 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A01331
1332,Lorraine  Gibson,Male,49,California,Blue Collar,22.Jul.2017,"$119,169.42 ",Married,Secondary,No,No,Cellular,Unknown,No,A01332
1333,Lee  Mack,Male,55,California,Blue Collar,22.Jul.2017,"$47,324.22 ",Married,Secondary,Yes,No,Cellular,Unknown,Yes,A01333
1334,Elbert  Klein,Male,40,California,Other,22.Jul.2017,"$6,082.39 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A01334
1335,Herman  Williams,Male,55,California,Blue Collar,22.Jul.2017,"$81,525.31 ",Single,Tertiary,No,No,Unknown,Unknown,Yes,A01335
1336,Mable  Lindsey,Male,47,California,White Collar,22.Jul.2017,"$98,060.13 ",Married,Primary,No,No,Unknown,Unknown,No,A01336
1337,Sonya  Mullins,Female,38,California,White Collar,22.Jul.2017,"$89,774.09 ",Single,Secondary,Yes,Yes,Cellular,Unknown,No,A01337
1338,Robert  Munoz,Male,44,California,White Collar,22.Jul.2017,"$165,492.46 ",Single,Tertiary,No,No,Cellular,Failure,No,A01338
1339,Elaine  Ellis,Female,40,California,Other,22.Jul.2017,"$55,527.75 ",Married,Secondary,No,No,Cellular,Unknown,No,A01339
1340,Brooke  Horton,Female,42,California,Other,22.Jul.2017,"$82,624.28 ",Single,Tertiary,No,No,Cellular,Unknown,No,A01340
1341,Joey  Wong,Male,28,California,White Collar,22.Jul.2017,"$180,627.63 ",Married,Secondary,No,Yes,Cellular,Unknown,No,A01341
1342,Blake  Bridges,Female,36,California,Other,22.Jul.2017,"$73,572.15 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01342
1343,Max  Rodgers,Female,31,California,Other,22.Jul.2017,"$9,896.16 ",Married,Secondary,Yes,Yes,Cellular,Success,Yes,A01343
1344,Isabel  Cross,Male,26,California,Other,22.Jul.2017,"$59,057.40 ",Married,Secondary,Yes,No,Unknown,Other,Yes,A01344
1345,Johanna  Boone,Male,46,California,White Collar,23.Jul.2017,"$73,896.49 ",Single,Secondary,No,No,Cellular,Unknown,Yes,A01345
1346,Colleen  Warren,Female,33,California,White Collar,23.Jul.2017,"$21,075.69 ",divorced,Tertiary,Yes,No,Cellular,Failure,No,A01346
1347,Max  Rodgers,Female,42,California,White Collar,23.Jul.2017,"$144,542.93 ",Married,Secondary,Yes,No,Cellular,Failure,No,A01347
1348,Sylvester  Morales,Female,35,California,White Collar,23.Jul.2017,"$46,853.42 ",Married,Tertiary,Yes,No,Unknown,Unknown,No,A01348
1349,Lynette  Brewer,Male,44,California,White Collar,23.Jul.2017,"$90,903.06 ",Married,Tertiary,No,Yes,Cellular,Unknown,No,A01349
1350,Edwin  Malone,Male,46,California,Blue Collar,23.Jul.2017,"$13,674.93 ",Married,Primary,No,No,Telephone,Failure,Yes,A01350
1351,Arturo  Francis,Male,45,California,Blue Collar,23.Jul.2017,"$58,504.18 ",divorced,Primary,Yes,No,Unknown,Unknown,No,A01351
1352,Billie  Chandler,Female,49,California,Other,23.Jul.2017,"$31,480.87 ",divorced,Tertiary,No,No,Cellular,Unknown,No,A01352
1353,Cecilia  Manning,Female,34,California,White Collar,23.Jul.2017,"$23,100.37 ",Single,Secondary,No,No,Telephone,Unknown,No,A01353
1354,Blake  Bridges,Male,41,California,White Collar,23.Jul.2017,"$38,179.93 ",Married,Tertiary,No,No,Cellular,Unknown,No,A01354
1355,Andrew  Meyer,Male,25,California,Other,23.Jul.2017,"$66,528.40 ",Married,Primary,Yes,No,Cellular,Unknown,No,A01355
1356,Herman  Williams,Female,34,California,White Collar,24.Jul.2017,"$6,053.37 ",Single,Secondary,No,No,Cellular,Other,No,A01356
1357,Brooke  Horton,Male,40,California,White Collar,24.Jul.2017,"$100,486.75 ",Single,Tertiary,No,Yes,Cellular,Unknown,No,A01357
1358,Mable  Lindsey,Male,49,California,Other,24.Jul.2017,"$2,127.27 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A01358
1359,Felicia  Jennings,Male,31,California,White Collar,24.Jul.2017,"$36,503.00 ",Married,Secondary,No,No,Cellular,Unknown,No,A01359
1360,Robert  Munoz,Male,37,California,White Collar,24.Jul.2017,"$88,700.69 ",Married,Primary,Yes,No,Cellular,Unknown,No,A01360
1361,Edwin  Malone,Male,51,California,Other,24.Jul.2017,"$38,764.78 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A01361
1362,Robert  Munoz,Female,29,California,Blue Collar,25.Jul.2017,"$28,333.67 ",Single,Tertiary,No,No,Cellular,Unknown,No,A01362
1363,Shari  Silva,Male,38,California,White Collar,25.Jul.2017,"$115,984.18 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01363
1364,Elbert  Klein,Female,35,California,Blue Collar,25.Jul.2017,"$57,383.91 ",Married,Tertiary,Yes,Yes,Unknown,Unknown,No,A01364
1365,Cassandra  Franklin,Male,32,California,White Collar,25.Jul.2017,"$118,811.31 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A01365
1366,Guillermo  Potter,Male,41,California,Blue Collar,25.Jul.2017,"$125,822.99 ",Married,Primary,Yes,Yes,Cellular,Unknown,No,A01366
1367,Dan  Peterson,Male,33,California,Blue Collar,25.Jul.2017,"$104,519.33 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A01367
1368,Trevor  Jones,Male,19,California,White Collar,25.Jul.2017,"$102,954.19 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A01368
1369,Mable  Lindsey,Female,49,California,White Collar,25.Jul.2017,"$138,717.66 ",Single,Tertiary,No,No,Unknown,Unknown,No,A01369
1370,Elbert  Klein,Female,30,California,Other,25.Jul.2017,"$157,753.57 ",divorced,Unknown,No,No,Cellular,Unknown,No,A01370
1371,Rachel  Gomez,Male,49,California,White Collar,25.Jul.2017,"$28,197.36 ",divorced,Secondary,Yes,No,Unknown,Unknown,No,A01371
1372,Edwin  Malone,Female,32,California,White Collar,25.Jul.2017,"$8,519.52 ",Single,Secondary,No,No,Cellular,Unknown,No,A01372
1373,Ruben  Nunez,Male,24,California,White Collar,25.Jul.2017,"$25,561.55 ",divorced,Tertiary,Yes,No,Unknown,Unknown,No,A01373
1374,Robert  Munoz,Male,52,California,Blue Collar,25.Jul.2017,"$46,907.45 ",Married,Primary,No,No,Cellular,Unknown,No,A01374
1375,Isabel  Cross,Female,59,California,Other,25.Jul.2017,"$130,052.93 ",Married,Secondary,No,No,Cellular,Success,No,A01375
1376,Edwin  Malone,Male,48,California,Other,25.Jul.2017,"$59,960.57 ",Married,Secondary,No,No,Unknown,Unknown,No,A01376
1377,Cassandra  Franklin,Male,53,California,Blue Collar,25.Jul.2017,"$23,544.51 ",Single,Tertiary,Yes,No,Cellular,Unknown,No,A01377
1378,Eddie  Green,Male,27,California,Blue Collar,25.Jul.2017,"$31,287.54 ",Married,Primary,Yes,No,Cellular,Unknown,No,A01378
1379,Brooke  Horton,Male,56,California,Blue Collar,25.Jul.2017,"$64,394.19 ",Married,Primary,Yes,No,Cellular,Unknown,No,A01379
1380,Elaine  Ellis,Male,27,California,White Collar,25.Jul.2017,"$33,840.36 ",Married,Secondary,No,No,Cellular,Other,Yes,A01380
1381,Beth  Tucker,Male,30,California,Blue Collar,26.Jul.2017,"$48,769.30 ",Married,Secondary,Yes,No,Cellular,Other,No,A01381
1382,Isabel  Cross,Male,34,California,White Collar,26.Jul.2017,"$40,144.49 ",Married,Secondary,No,No,Cellular,Unknown,No,A01382
1383,Fernando  Rowe,Female,30,California,White Collar,26.Jul.2017,"$58,976.13 ",Married,Secondary,Yes,No,Cellular,Failure,No,A01383
1384,Sandra  Floyd,Male,52,California,White Collar,26.Jul.2017,"$34,495.04 ",Married,Tertiary,Yes,No,Unknown,Unknown,No,A01384
1385,Felicia  Jennings,Male,26,California,White Collar,26.Jul.2017,"$78,512.61 ",Married,Primary,Yes,No,Unknown,Unknown,No,A01385
1386,Cecilia  Manning,Male,45,California,White Collar,26.Jul.2017,"$42,795.18 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01386
1387,Isabel  Cross,Male,31,California,White Collar,26.Jul.2017,"$46,538.69 ",Married,Secondary,Yes,No,Cellular,Failure,No,A01387
1388,Christy  Olson,Male,38,California,White Collar,26.Jul.2017,"$10,593.49 ",Single,Tertiary,Yes,No,Cellular,Failure,No,A01388
1389,Marion  Glover,Male,55,California,Blue Collar,26.Jul.2017,"$103,505.33 ",divorced,Secondary,Yes,No,Telephone,Unknown,No,A01389
1390,Jaime  Pearson,Male,54,California,Blue Collar,26.Jul.2017,"$134,575.99 ",Married,Tertiary,No,Yes,Cellular,Unknown,No,A01390
1391,Andrew  Meyer,Male,44,California,Blue Collar,26.Jul.2017,"$83,687.34 ",Married,Unknown,Yes,No,Unknown,Unknown,No,A01391
1392,Felicia  Jennings,Female,35,California,White Collar,26.Jul.2017,"$59,241.60 ",Single,Secondary,No,No,Telephone,Other,No,A01392
1393,Rachel  Gomez,Female,21,California,Blue Collar,26.Jul.2017,"$16,769.04 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01393
1394,Felicia  Jennings,Female,31,California,Other,27.Jul.2017,"$1,750.36 ",Married,Primary,No,No,Cellular,Unknown,No,A01394
1395,Rachel  Gomez,Female,39,California,White Collar,27.Jul.2017,"$10,239.48 ",Single,Secondary,Yes,Yes,Unknown,Unknown,No,A01395
1396,Robert  Munoz,Female,32,California,Blue Collar,27.Jul.2017,"$62,508.84 ",Married,Tertiary,No,No,Cellular,Unknown,Yes,A01396
1397,Cecilia  Manning,Male,36,California,White Collar,27.Jul.2017,"$35,334.10 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01397
1398,Robert  Munoz,Female,34,California,White Collar,27.Jul.2017,"$33,881.69 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A01398
1399,Johanna  Boone,Male,34,California,White Collar,27.Jul.2017,"$87,533.70 ",Single,Secondary,No,Yes,Cellular,Failure,No,A01399
1400,Fernando  Rowe,Female,41,California,White Collar,27.Jul.2017,"$34,599.42 ",Single,Tertiary,No,No,Cellular,Unknown,No,A01400
